timestamp,amount,is_new_device,attempt_count,previous_chargebacks,velocity_24h,account_age_days,amount_vs_customer_baseline,device_customer_count,failed_attempt_ratio,is_chargeback
2026-04-22 16:11:00+00:00,539.7108275987246,1,2,0,0,326,1.0,1,0.5,0
2026-04-22 16:29:00+00:00,389.590423765266,0,1,0,1,251,0.916641412005445,7,0.0,0
2026-04-22 17:06:00+00:00,18.935906735596923,0,1,0,3,190,1.0,1,0.0,0
2026-04-22 17:18:00+00:00,191.58376277401288,0,1,0,1,55,0.2614277378179141,6,0.0,0
2026-04-22 18:08:00+00:00,1804.2071231984676,0,2,0,0,211,0.8886441162765608,3,0.5,0
2026-04-22 18:54:00+00:00,540.1817354196462,1,1,0,0,305,0.3875711476586066,4,0.0,0
2026-04-22 20:00:00+00:00,430.91079381245413,1,4,0,1,333,1.0,3,0.75,0
2026-04-22 20:10:00+00:00,514.2672698764601,1,1,0,1,215,1.0,4,0.0,0
2026-04-22 20:41:00+00:00,693.596746494441,0,1,0,0,57,1.0,2,0.0,0
2026-04-22 20:41:00+00:00,987.1112997180222,0,1,0,0,115,0.7053584069495534,4,0.0,0
2026-04-22 20:47:00+00:00,90.2992211330829,0,1,0,3,258,0.10569342176468226,6,0.0,0
2026-04-22 21:00:00+00:00,416.68843909005886,1,1,0,3,197,0.2078068786245685,6,0.0,0
2026-04-22 21:21:00+00:00,158.91876430031436,0,1,0,0,270,0.15699996179298492,2,0.0,0
2026-04-22 21:49:00+00:00,274.3547320303778,1,1,0,0,240,1.0,3,0.0,0
2026-04-22 21:52:00+00:00,564.290803363653,0,1,0,2,129,0.7315288125711332,3,0.0,0
2026-04-22 22:11:00+00:00,195.27629353932437,0,2,0,0,2,1.0,6,0.5,0
2026-04-22 22:45:00+00:00,270.08061225748224,0,1,0,3,188,0.49166313079417207,3,0.0,0
2026-04-22 22:55:00+00:00,971.8287511479716,1,1,0,2,93,1.0,6,0.0,0
2026-04-23 00:17:00+00:00,1072.9151320036049,0,1,0,3,9,1.0,5,0.0,1
2026-04-23 00:43:00+00:00,2491.1132790195034,0,2,0,0,136,1.0,3,0.5,0
2026-04-23 00:46:00+00:00,833.5397183756266,1,1,0,0,188,1.038956361300652,2,0.0,0
2026-04-23 02:45:00+00:00,2784.9295188232854,0,1,0,2,236,1.0,4,0.0,0
2026-04-23 03:15:00+00:00,800.3591684732318,0,1,0,1,200,2.288560030822483,5,0.0,0
2026-04-23 04:44:00+00:00,122.32479243291047,1,1,0,2,338,1.0,1,0.0,0
2026-04-23 04:57:00+00:00,738.5622945299685,0,2,0,1,145,1.7626815632346016,2,0.5,0
2026-04-23 05:53:00+00:00,133.15068516751043,0,1,0,1,29,0.12100540769412015,2,0.0,0
2026-04-23 05:57:00+00:00,795.8962696281081,1,2,0,3,132,1.0,4,0.5,0
2026-04-23 06:05:00+00:00,321.0883602209605,1,1,0,0,337,0.8247300329953459,3,0.0,0
2026-04-23 06:39:00+00:00,1689.5340529455107,0,1,0,0,88,1.0,5,0.0,0
2026-04-23 08:11:00+00:00,249.36809573629117,0,1,0,0,17,0.35330972025209234,2,0.0,0
2026-04-23 08:19:00+00:00,1574.9302269451393,0,1,0,0,142,1.0,6,0.0,0
2026-04-23 08:32:00+00:00,366.2868211196063,0,1,0,0,61,1.0,2,0.0,0
2026-04-23 08:45:00+00:00,673.2729586905765,1,1,0,2,202,0.6108603309602845,7,0.0,0
2026-04-23 09:18:00+00:00,68.51503659831197,0,1,0,1,362,0.05474641297843011,3,0.0,1
2026-04-23 09:28:00+00:00,769.2123370539513,0,1,0,0,354,1.0,4,0.0,0
2026-04-23 09:35:00+00:00,222.74510599098846,1,1,0,4,97,1.0,4,0.0,0
2026-04-23 10:49:00+00:00,175.71115651478146,0,4,0,1,158,0.3003819450166333,1,0.75,0
2026-04-23 10:58:00+00:00,463.73956457025605,1,1,0,4,279,0.24221939176452326,3,0.0,0
2026-04-23 11:00:00+00:00,97.28206115671395,0,1,0,0,207,0.15458778811339396,1,0.0,0
2026-04-23 11:01:00+00:00,261.91875819821433,0,1,0,0,252,0.4419497419341473,4,0.0,0
2026-04-23 11:40:00+00:00,417.56883155517136,1,1,0,1,167,1.0,1,0.0,0
2026-04-23 12:02:00+00:00,674.1182720088696,0,1,0,0,235,0.31764639441545733,4,0.0,1
2026-04-23 12:02:00+00:00,499.76035183859693,0,4,0,2,273,0.3164410567652464,4,0.75,0
2026-04-23 12:07:00+00:00,1624.8562496086834,1,1,0,3,192,2.3052446421698787,2,0.0,0
2026-04-23 12:08:00+00:00,316.5902995011894,0,1,0,0,283,1.0,2,0.0,0
2026-04-23 12:23:00+00:00,729.5120493620466,1,1,0,0,347,1.1251933343659792,4,0.0,0
2026-04-23 12:49:00+00:00,860.9284416164097,1,1,0,0,259,1.0,3,0.0,0
2026-04-23 17:57:00+00:00,620.3429860771969,0,1,0,1,150,1.0,3,0.0,0
2026-04-23 18:36:00+00:00,293.646686390154,0,1,0,2,82,1.0,4,0.0,0
2026-04-23 18:43:00+00:00,656.7317865907412,0,1,0,2,256,1.0,2,0.0,0
2026-04-23 19:01:00+00:00,726.9735902415866,1,1,2,6,295,1.5699713775875088,2,0.0,1
2026-04-23 19:14:00+00:00,181.5102974455338,1,1,0,0,227,0.2762721165446393,4,0.0,0
2026-04-23 19:28:00+00:00,636.9734218320399,1,1,0,0,192,0.6130999629611152,4,0.0,0
2026-04-23 19:55:00+00:00,2580.9368549128985,0,1,0,0,211,1.0,2,0.0,0
2026-04-23 20:11:00+00:00,819.331693871424,1,3,0,3,60,1.0,3,0.6666666666666666,0
2026-04-23 21:12:00+00:00,298.478974014218,0,1,0,0,5,1.0,6,0.0,0
2026-04-23 22:24:00+00:00,1225.0992277175424,1,4,0,0,134,1.2231503493203502,6,0.75,0
2026-04-23 22:27:00+00:00,335.24405864834773,0,1,2,4,26,0.17026444689570383,1,0.0,1
2026-04-23 23:28:00+00:00,528.4790440274388,0,1,0,0,228,0.5744809360206506,6,0.0,0
2026-04-23 23:36:00+00:00,1151.0596747976256,1,1,0,3,222,1.39873452319225,4,0.0,0
2026-04-24 00:08:00+00:00,3975.553500576773,0,1,0,3,283,2.983939651316373,3,0.0,0
2026-04-24 00:10:00+00:00,258.6310609985421,0,1,0,2,317,0.2050800813761851,5,0.0,0
2026-04-24 00:57:00+00:00,1102.3738099053498,1,1,1,0,38,1.0,3,0.0,1
2026-04-24 01:01:00+00:00,325.88707172596435,0,1,0,0,58,0.5706346046463623,5,0.0,0
2026-04-24 01:13:00+00:00,1522.1835910441791,0,3,0,0,158,2.8955945745620415,4,0.6666666666666666,0
2026-04-24 03:32:00+00:00,77.15387694888123,1,1,0,0,193,0.04634163497641433,5,0.0,0
2026-04-24 03:47:00+00:00,775.1418906866797,1,2,0,2,341,1.7803859432134725,1,0.5,0
2026-04-24 04:02:00+00:00,1054.4873557481887,0,1,1,3,192,1.0,3,0.0,0
2026-04-24 04:22:00+00:00,575.9771610804879,1,3,0,0,144,0.6699080125637649,4,0.6666666666666666,1
2026-04-24 04:33:00+00:00,150.36309727054322,0,2,0,1,352,1.0,4,0.5,0
2026-04-24 04:33:00+00:00,5049.162788858723,0,1,0,1,345,3.502109070046829,2,0.0,0
2026-04-24 04:44:00+00:00,517.0268897291191,1,1,0,1,101,0.3439761061679467,4,0.0,0
2026-04-24 05:10:00+00:00,139.69897744177484,1,1,0,1,100,1.0,1,0.0,0
2026-04-24 05:18:00+00:00,743.4263116848837,0,2,0,2,331,1.0,5,0.5,0
2026-04-24 05:21:00+00:00,287.0035837699065,0,1,0,0,315,1.0,6,0.0,0
2026-04-24 05:32:00+00:00,705.1794924616876,0,2,0,2,331,1.797312436197,3,0.5,0
2026-04-24 06:41:00+00:00,347.2693408985762,0,3,0,1,74,0.4133083184128747,7,0.6666666666666666,0
2026-04-24 07:47:00+00:00,178.47094934004144,0,1,0,1,11,0.12745466430525867,3,0.0,1
2026-04-24 08:02:00+00:00,953.775993813568,0,1,0,1,278,1.0,4,0.0,0
2026-04-24 08:44:00+00:00,546.1729855100874,1,1,1,2,152,0.8617690920147808,5,0.0,1
2026-04-24 09:08:00+00:00,626.4184601323415,1,1,0,1,233,0.395790440181361,2,0.0,0
2026-04-24 09:13:00+00:00,1716.2191016262313,0,1,0,0,281,1.6772033759739537,2,0.0,0
2026-04-24 09:57:00+00:00,216.13089903848498,1,1,0,0,334,1.0,3,0.0,0
2026-04-24 10:27:00+00:00,785.2715825545804,0,1,0,0,75,1.8385664817101384,5,0.0,0
2026-04-24 10:57:00+00:00,113.99325438982224,0,1,0,1,317,0.19190995400373315,2,0.0,0
2026-04-24 11:04:00+00:00,1289.1452972894404,0,1,0,0,316,1.0,4,0.0,0
2026-04-24 11:19:00+00:00,740.2051860362203,0,1,0,1,178,1.0,3,0.0,0
2026-04-24 11:22:00+00:00,143.2806594614952,0,1,0,0,251,0.286837678261411,2,0.0,0
2026-04-24 13:02:00+00:00,277.0130520573712,1,1,0,0,320,1.0,4,0.0,0
2026-04-24 13:22:00+00:00,742.1338307060831,0,1,0,1,355,1.4792245405855284,4,0.0,0
2026-04-24 13:35:00+00:00,833.8193656241675,1,1,0,0,298,1.0,4,0.0,0
2026-04-24 13:43:00+00:00,624.3997730846312,1,1,0,0,176,1.0,5,0.0,0
2026-04-24 15:19:00+00:00,406.82726567449805,1,2,0,0,188,0.4803244734885135,3,0.5,0
2026-04-24 16:27:00+00:00,446.6078315826254,0,1,0,0,78,1.0,3,0.0,0
2026-04-24 18:17:00+00:00,929.4380016978893,0,1,0,1,127,1.0,5,0.0,0
2026-04-24 18:34:00+00:00,389.1887830641957,1,1,0,0,12,0.7760611156830451,4,0.0,0
2026-04-24 18:56:00+00:00,5095.768244888672,0,1,0,0,5,9.779660588625266,6,0.0,0
2026-04-24 19:04:00+00:00,91.31897303869016,0,1,0,1,269,0.09648595738369878,4,0.0,0
2026-04-24 20:24:00+00:00,1814.7184023781758,0,1,0,0,166,1.0,6,0.0,0
2026-04-24 20:25:00+00:00,91.97768496885944,1,2,0,1,253,0.11248194108749064,2,0.5,0
2026-04-24 20:27:00+00:00,249.88823591410005,1,1,0,0,205,1.0,3,0.0,0
2026-04-24 21:11:00+00:00,384.0118082484398,0,4,0,1,163,1.0,5,0.75,0
2026-04-24 21:13:00+00:00,1487.676712650309,1,1,0,2,142,3.4769594351883613,2,0.0,0
2026-04-24 21:16:00+00:00,2210.3212557722004,1,1,0,0,351,1.0,8,0.0,0
2026-04-24 22:04:00+00:00,539.1755509913891,0,1,0,5,44,1.5771822856277757,5,0.0,0
2026-04-24 22:12:00+00:00,853.9159559113573,0,1,0,0,348,0.5551377520114801,4,0.0,0
2026-04-24 22:13:00+00:00,1235.0292118694551,1,1,0,0,213,1.064261509543337,6,0.0,0
2026-04-24 22:34:00+00:00,294.80383475880564,0,1,0,2,105,0.43535652430498134,3,0.0,0
2026-04-24 23:34:00+00:00,37.94143314653651,0,1,0,2,201,0.05089402555472931,8,0.0,0
2026-04-24 23:45:00+00:00,671.4763295229736,0,1,0,3,336,1.0,2,0.0,0
2026-04-25 00:51:00+00:00,108.9257192100307,1,1,0,2,355,1.0,4,0.0,0
2026-04-25 01:06:00+00:00,259.6182707647039,1,1,0,1,5,1.0,3,0.0,0
2026-04-25 01:11:00+00:00,2965.637391641758,0,2,0,1,105,2.601952761579749,4,0.5,1
2026-04-25 01:24:00+00:00,567.6832967723542,1,1,0,0,53,0.5559744710450722,7,0.0,0
2026-04-25 02:49:00+00:00,3034.3244507832583,0,1,0,1,226,3.281779597833404,6,0.0,0
2026-04-25 03:02:00+00:00,1170.6543318642714,0,1,0,0,254,1.2386803244390678,1,0.0,0
2026-04-25 04:04:00+00:00,1833.2841399437532,0,1,0,1,243,1.0,2,0.0,0
2026-04-25 04:04:00+00:00,268.2391436984187,1,3,0,1,80,1.0,5,0.6666666666666666,0
2026-04-25 04:37:00+00:00,4053.8577891697305,1,1,0,2,185,5.731191266860824,3,0.0,0
2026-04-25 04:37:00+00:00,6854.936328258095,1,2,0,0,316,1.0,4,0.5,1
2026-04-25 05:26:00+00:00,177.00022091011434,0,1,0,0,183,0.18429930021945615,1,0.0,0
2026-04-25 05:52:00+00:00,1255.6153432701228,1,1,0,1,314,1.3341681980904279,4,0.0,0
2026-04-25 08:45:00+00:00,191.4596215572406,1,1,0,0,117,0.4715157761871482,6,0.0,0
2026-04-25 09:14:00+00:00,433.39479379939354,1,1,0,1,6,1.0,6,0.0,0
2026-04-25 09:26:00+00:00,561.3991057517604,0,1,0,2,258,1.0,2,0.0,0
2026-04-25 10:02:00+00:00,674.7214065110312,1,1,0,0,48,1.6789976448482027,3,0.0,0
2026-04-25 11:07:00+00:00,229.75508250499468,1,1,0,0,20,0.23107774862968714,5,0.0,1
2026-04-25 11:21:00+00:00,61.85277307603141,0,1,0,0,201,0.0717823442639074,4,0.0,0
2026-04-25 12:19:00+00:00,1600.010221563265,0,1,0,2,168,2.7689482802314287,5,0.0,0
2026-04-25 12:29:00+00:00,1252.1427672330565,0,1,0,2,34,1.0,3,0.0,0
2026-04-25 13:17:00+00:00,430.3665462318991,1,1,0,0,20,0.38274863299316336,7,0.0,0
2026-04-25 13:59:00+00:00,603.41903168105,0,2,0,1,306,0.8507820646772347,4,0.5,0
2026-04-25 14:29:00+00:00,154.53836802535864,0,4,0,0,319,0.25223622265149553,4,0.75,0
2026-04-25 14:43:00+00:00,592.3493313635761,0,1,1,3,82,0.8693293980122473,1,0.0,1
2026-04-25 15:28:00+00:00,2206.8354404587253,0,4,0,2,16,2.1435335413538734,5,0.75,0
2026-04-25 16:09:00+00:00,2291.5531651594742,0,1,0,1,265,1.0,2,0.0,0
2026-04-25 16:20:00+00:00,284.84262347104584,0,1,0,1,269,0.42302417420521715,3,0.0,0
2026-04-25 16:39:00+00:00,1933.5213403846012,1,1,0,1,126,1.686753813581184,5,0.0,0
2026-04-25 17:49:00+00:00,204.38332892719885,1,1,0,0,223,0.2190762156355376,6,0.0,0
2026-04-25 18:10:00+00:00,3848.3831464087134,0,1,0,1,241,4.771414409995378,2,0.0,0
2026-04-25 18:28:00+00:00,377.99789920327214,1,1,0,0,204,0.49601240820673886,6,0.0,0
2026-04-25 18:38:00+00:00,210.38061802576237,0,1,0,1,166,0.29274051805526446,4,0.0,0
2026-04-25 18:39:00+00:00,599.348019450659,0,3,0,0,289,1.117954021238555,4,0.6666666666666666,0
2026-04-25 18:49:00+00:00,649.0449619226924,0,1,0,0,60,0.9891218560813707,2,0.0,0
2026-04-25 19:01:00+00:00,448.640710642921,0,2,0,1,118,0.5704362295920329,4,0.5,0
2026-04-25 19:20:00+00:00,170.01646536319646,1,1,0,1,363,0.3867087686161533,5,0.0,0
2026-04-25 19:34:00+00:00,799.4017899063795,0,1,0,1,62,0.7421714410492682,3,0.0,0
2026-04-25 20:44:00+00:00,149.6982712949136,0,1,0,3,202,1.0,6,0.0,0
2026-04-25 21:01:00+00:00,784.8386551869208,0,1,0,0,350,1.0,4,0.0,0
2026-04-25 21:38:00+00:00,545.5442280682745,0,2,0,3,140,1.7203601687147976,2,0.5,0
2026-04-25 21:45:00+00:00,361.1480933301401,1,1,0,1,126,1.0,2,0.0,0
2026-04-25 22:06:00+00:00,508.6091567508737,1,2,0,2,219,1.0,2,0.5,0
2026-04-25 23:35:00+00:00,838.7608337410663,0,1,0,0,154,1.0,3,0.0,0
2026-04-25 23:42:00+00:00,760.6311727768788,0,4,0,0,136,0.5363971588132422,5,0.75,0
2026-04-25 23:56:00+00:00,279.1830715660176,1,1,1,3,54,0.3342962759395697,5,0.0,1
2026-04-26 00:37:00+00:00,95.91959388099102,0,1,0,0,54,0.07736492020184106,5,0.0,0
2026-04-26 00:40:00+00:00,298.17742250761137,0,1,0,3,234,0.26004057587815343,2,0.0,0
2026-04-26 00:56:00+00:00,413.4923575886691,1,2,0,1,354,1.0,4,0.5,0
2026-04-26 01:36:00+00:00,297.7214166039094,1,1,0,3,180,0.3264588585462519,1,0.0,0
2026-04-26 01:47:00+00:00,685.2172352839692,0,2,0,3,281,0.4581443102269699,6,0.5,0
2026-04-26 02:26:00+00:00,864.7313057314346,1,1,0,0,92,1.0767587274918258,3,0.0,0
2026-04-26 02:30:00+00:00,393.23946065936707,0,2,0,0,146,1.0,3,0.5,0
2026-04-26 02:47:00+00:00,746.7737123210152,1,1,0,2,345,1.6928627039077984,3,0.0,0
2026-04-26 03:23:00+00:00,477.1137390370955,0,1,0,0,258,1.0,2,0.0,0
2026-04-26 03:57:00+00:00,120.67350324166442,0,2,0,0,335,0.13825192074985304,3,0.5,0
2026-04-26 03:58:00+00:00,42.233474089670494,0,1,0,1,180,1.0,4,0.0,0
2026-04-26 04:33:00+00:00,538.9504876824038,0,1,0,0,15,0.9789738396783095,4,0.0,0
2026-04-26 05:12:00+00:00,1472.1488961076639,0,1,0,1,180,1.0,8,0.0,0
2026-04-26 05:37:00+00:00,345.2490912812875,0,1,0,0,2,0.5416104561397447,4,0.0,0
2026-04-26 08:49:00+00:00,505.3469501635261,1,1,1,1,108,1.0,3,0.0,1
2026-04-26 08:49:00+00:00,1804.1169937037653,1,1,0,0,201,1.0,5,0.0,0
2026-04-26 10:05:00+00:00,1134.530327437943,0,1,0,0,359,1.8362626571021525,4,0.0,0
2026-04-26 10:16:00+00:00,1013.596051952394,0,1,0,1,298,0.8608530369977021,3,0.0,0
2026-04-26 10:39:00+00:00,233.52433746957817,1,1,0,1,306,0.2828450397885378,3,0.0,1
2026-04-26 10:58:00+00:00,1099.2896450626185,1,3,0,0,349,1.0,3,0.6666666666666666,1
2026-04-26 11:17:00+00:00,1099.145285521121,0,1,0,3,229,1.0,3,0.0,0
2026-04-26 11:20:00+00:00,1381.5894989432695,1,1,0,3,33,1.0,2,0.0,0
2026-04-26 11:45:00+00:00,487.240547035226,0,1,0,2,120,0.7841087463784246,1,0.0,0
2026-04-26 11:59:00+00:00,1676.5496684183029,0,3,0,1,76,2.717523103345074,6,0.6666666666666666,0
2026-04-26 12:33:00+00:00,935.6781516530195,0,1,0,0,63,0.6079752494490602,5,0.0,0
2026-04-26 12:50:00+00:00,267.78309155021697,0,3,1,4,83,1.0,1,0.6666666666666666,1
2026-04-26 13:13:00+00:00,708.4925136853178,0,1,0,3,16,1.0570462547975688,5,0.0,0
2026-04-26 13:25:00+00:00,852.9169851785723,1,4,0,1,68,1.0,4,0.75,0
2026-04-26 13:35:00+00:00,1894.8930064986012,0,1,0,0,108,2.8560112719798605,4,0.0,0
2026-04-26 14:25:00+00:00,546.2264910901056,1,2,1,0,43,0.755443189916033,4,0.5,1
2026-04-26 14:32:00+00:00,528.9666927557009,1,1,0,1,308,0.702209859397786,3,0.0,0
2026-04-26 14:50:00+00:00,1611.371088634533,1,3,0,1,80,2.384259681274162,3,0.6666666666666666,0
2026-04-26 15:08:00+00:00,1044.7491521659454,0,1,0,1,357,1.0,2,0.0,0
2026-04-26 15:36:00+00:00,1423.1662664553926,0,1,0,1,185,1.576045319488231,2,0.0,0
2026-04-26 16:02:00+00:00,1167.3297211651138,0,1,1,2,189,1.4408441439676805,3,0.0,0
2026-04-26 16:37:00+00:00,61.76076487698778,1,2,0,0,161,0.09666433767921051,3,0.5,0
2026-04-26 16:59:00+00:00,6282.682581294638,0,1,0,1,292,16.322040466922672,5,0.0,0
2026-04-26 17:47:00+00:00,555.717092964966,0,1,0,2,37,1.0,7,0.0,0
2026-04-26 18:05:00+00:00,413.5210318964468,1,1,0,3,350,1.0,7,0.0,0
2026-04-26 18:23:00+00:00,2275.902051579,0,4,0,0,198,1.0,3,0.75,0
2026-04-26 19:42:00+00:00,2615.901227193057,0,1,0,0,281,4.110820885350202,6,0.0,0
2026-04-26 20:07:00+00:00,221.22035141282817,0,1,0,0,20,0.30389603111913543,3,0.0,0
2026-04-26 21:02:00+00:00,851.841682719511,0,3,0,0,2,2.0445380597479446,4,0.6666666666666666,0
2026-04-26 21:06:00+00:00,312.2127651770659,0,1,0,0,155,0.2584232461770559,4,0.0,0
2026-04-26 21:32:00+00:00,701.034075423741,0,1,0,0,92,0.9903411612046071,5,0.0,0
2026-04-26 22:03:00+00:00,211.9478312697335,1,1,0,1,106,0.27975716387265637,3,0.0,0
2026-04-26 22:06:00+00:00,563.6497286773197,0,2,0,2,363,0.7228821510325562,5,0.5,0
2026-04-26 22:43:00+00:00,468.1613905644075,0,1,0,0,64,0.6644430696689417,4,0.0,0
2026-04-26 22:44:00+00:00,2248.489465848767,0,4,2,1,106,1.698305837214157,4,0.75,1
2026-04-26 22:49:00+00:00,1808.3467758549673,0,1,0,2,140,1.4896978325799095,5,0.0,0
2026-04-26 23:01:00+00:00,101.53633316855773,1,2,0,1,122,0.26557840735244637,3,0.5,0
2026-04-26 23:11:00+00:00,109.58764676228698,0,1,0,0,83,1.0,7,0.0,0
2026-04-26 23:42:00+00:00,790.5122451342044,0,2,0,3,19,0.2858156393508899,1,0.5,0
2026-04-26 23:51:00+00:00,1584.5516111074596,0,1,0,2,186,1.562870422680053,3,0.0,1
2026-04-27 00:31:00+00:00,367.69516563544136,0,1,0,0,254,0.199538490887344,4,0.0,0
2026-04-27 00:53:00+00:00,1486.0759944198007,0,1,0,1,53,1.0,2,0.0,0
2026-04-27 02:47:00+00:00,390.27944879770195,0,4,0,0,234,0.40643231774649413,2,0.75,0
2026-04-27 02:57:00+00:00,1947.1273615131224,0,1,0,0,144,3.8434456046854497,4,0.0,0
2026-04-27 03:09:00+00:00,898.3988560117966,1,1,0,2,313,1.4776083706082004,5,0.0,0
2026-04-27 03:11:00+00:00,296.59691794449776,1,1,0,0,341,0.2892891037089932,5,0.0,0
2026-04-27 04:00:00+00:00,84.73511641392741,0,1,0,1,78,1.0,3,0.0,0
2026-04-27 04:12:00+00:00,3940.1969328340506,0,2,0,4,69,1.0,3,0.5,1
2026-04-27 06:03:00+00:00,219.43626290573246,0,1,0,1,331,0.16843942100664197,2,0.0,0
2026-04-27 06:42:00+00:00,401.9699214732626,0,1,0,5,279,0.5384972612883852,5,0.0,0
2026-04-27 06:50:00+00:00,148.65491350833045,0,1,0,0,71,0.1425205992665531,3,0.0,0
2026-04-27 07:02:00+00:00,377.89039588953466,1,1,0,0,35,0.7246567757325798,1,0.0,0
2026-04-27 07:09:00+00:00,190.27217584630333,0,3,1,4,337,0.6307574611413782,4,0.6666666666666666,1
2026-04-27 07:17:00+00:00,140.1648907333051,0,4,0,1,43,1.0,3,0.75,0
2026-04-27 07:56:00+00:00,277.3378059589509,0,1,0,0,336,0.4994316693747874,4,0.0,0
2026-04-27 08:07:00+00:00,150.20849884639657,1,2,0,0,295,1.0,3,0.5,0
2026-04-27 08:38:00+00:00,1222.1618537358697,0,3,1,4,24,0.8927874877611934,5,0.6666666666666666,1
2026-04-27 08:47:00+00:00,506.9356750554079,0,1,0,1,316,0.35572097584225376,3,0.0,0
2026-04-27 09:30:00+00:00,491.5507833187811,1,1,0,1,50,0.7136173325024358,5,0.0,0
2026-04-27 10:07:00+00:00,1150.1468143056136,0,4,0,0,246,2.288167388695281,2,0.75,0
2026-04-27 10:30:00+00:00,431.2408980378635,0,1,0,4,310,0.3540963599768292,3,0.0,1
2026-04-27 10:39:00+00:00,494.00618980415504,0,1,0,1,78,0.2733854707411795,2,0.0,0
2026-04-27 11:20:00+00:00,228.56195964964638,0,1,0,3,197,0.20048450209407476,3,0.0,0
2026-04-27 11:31:00+00:00,2701.5981339536934,0,1,0,1,30,4.510851075101074,3,0.0,1
2026-04-27 12:47:00+00:00,340.0477749340615,0,1,0,1,230,1.0,1,0.0,0
2026-04-27 12:47:00+00:00,724.1013733953572,1,1,0,2,106,1.0,3,0.0,0
2026-04-27 12:49:00+00:00,258.12532971142997,0,1,0,0,269,1.0,3,0.0,0
2026-04-27 13:03:00+00:00,492.821719502581,0,1,0,1,144,1.0,4,0.0,0
2026-04-27 13:29:00+00:00,449.41148907655213,0,1,0,1,324,0.3211255388067262,2,0.0,0
2026-04-27 13:40:00+00:00,1646.6183934494243,1,1,0,4,306,3.740990906163914,4,0.0,0
2026-04-27 14:16:00+00:00,373.9573800236308,1,1,0,1,200,0.5607555492514885,4,0.0,0
2026-04-27 14:52:00+00:00,560.3498721953149,0,1,0,0,17,0.8805447904134738,2,0.0,0
2026-04-27 15:33:00+00:00,122.19196842214026,0,1,0,3,240,0.07065027166503696,6,0.0,0
2026-04-27 15:44:00+00:00,1435.7648166303227,0,1,0,1,227,2.3751197515693314,4,0.0,0
2026-04-27 15:55:00+00:00,193.5569367568371,1,1,0,1,287,1.0,6,0.0,0
2026-04-27 16:01:00+00:00,265.39590007262814,0,1,0,0,210,1.0,6,0.0,0
2026-04-27 16:17:00+00:00,321.3294464230517,0,1,0,1,316,0.39355038904293926,4,0.0,0
2026-04-27 17:05:00+00:00,295.41857836409076,0,2,0,2,295,0.347755948872899,1,0.5,0
2026-04-27 17:30:00+00:00,653.34703653625,0,1,0,4,76,0.8703601426601497,3,0.0,0
2026-04-27 17:52:00+00:00,42.94856824885781,0,3,0,1,166,1.0,4,0.6666666666666666,0
2026-04-27 18:32:00+00:00,180.286923522946,1,1,0,3,122,1.0,1,0.0,0
2026-04-27 18:51:00+00:00,2178.7294338848374,0,3,0,1,137,1.0,5,0.6666666666666666,0
2026-04-27 19:17:00+00:00,330.6369508676912,1,3,0,1,357,0.3054381241186882,2,0.6666666666666666,0
2026-04-27 19:26:00+00:00,92.55014062440858,0,1,0,0,239,0.08086292169735732,6,0.0,0
2026-04-27 19:37:00+00:00,79.6230416878884,0,1,0,0,225,1.0,8,0.0,0
2026-04-27 19:49:00+00:00,1260.8511403853445,1,1,0,2,31,1.0,4,0.0,0
2026-04-27 20:30:00+00:00,944.3862863531609,1,1,0,2,163,0.6677489034185005,5,0.0,0
2026-04-27 22:09:00+00:00,209.07806070989793,0,1,0,0,97,1.0,6,0.0,0
2026-04-27 22:23:00+00:00,583.6612449399054,1,1,0,1,358,0.9028137533825212,4,0.0,0
2026-04-27 22:50:00+00:00,212.77614306241617,0,1,0,2,361,0.319163891240462,3,0.0,0
2026-04-28 00:04:00+00:00,107.87611463655806,0,3,0,1,319,1.0,3,0.6666666666666666,0
2026-04-28 00:22:00+00:00,615.5017222392723,0,1,0,0,194,1.0,2,0.0,0
2026-04-28 00:29:00+00:00,1195.9472959975033,0,2,0,4,99,1.0,5,0.5,0
2026-04-28 01:13:00+00:00,293.9006162723366,0,1,0,2,302,1.0,4,0.0,0
2026-04-28 02:00:00+00:00,220.09403850794985,0,1,0,1,12,0.2530649694467116,4,0.0,0
2026-04-28 02:06:00+00:00,256.45764079843207,1,1,0,1,312,0.6491661250269198,6,0.0,0
2026-04-28 02:16:00+00:00,468.2537348206803,1,1,0,0,278,1.0,5,0.0,0
2026-04-28 02:36:00+00:00,462.47908143330983,0,1,0,0,100,1.0,3,0.0,0
2026-04-28 03:18:00+00:00,1884.315624899269,1,3,0,0,256,1.0,3,0.6666666666666666,1
2026-04-28 04:13:00+00:00,1390.6434507170834,0,1,0,1,260,1.0,2,0.0,0
2026-04-28 04:15:00+00:00,659.8990282964643,0,1,0,2,74,0.7854978622967191,5,0.0,0
2026-04-28 04:31:00+00:00,366.7621065856234,0,1,1,2,124,0.5673014739318026,3,0.0,0
2026-04-28 04:36:00+00:00,344.0690697457427,1,3,0,2,149,1.0,3,0.6666666666666666,0
2026-04-28 04:37:00+00:00,258.10510528442074,1,1,0,0,114,0.39978694673590026,3,0.0,0
2026-04-28 05:05:00+00:00,4246.496296831957,0,1,0,1,245,1.0,4,0.0,0
2026-04-28 07:13:00+00:00,924.3769840561719,1,1,0,3,213,1.1454911640891547,2,0.0,0
2026-04-28 07:18:00+00:00,327.9787109327538,1,1,0,4,210,1.0,4,0.0,0
